employee_id,age,gender,department,job_level,tenure_years,salary,compa_ratio,performance_rating,engagement_score,satisfaction_score,overtime_hours_per_week,years_since_last_promotion,work_life_balance,training_hours_last_year,manager_tenure_years,num_prior_companies,commute_miles,attrited
EMP00916,31,Male,Sales,2,4.5,104100,1.253,4,5.3,5.3,6.6,8.7,3,40,5.1,3,25,0
EMP00917,26,Non-binary,Engineering,2,2.2,98700,1.4,3,5.5,4.6,14.1,6.3,3,40,0.9,3,14,0
EMP00918,33,Female,Marketing,4,0.3,124400,0.78,2,5.4,6.9,3.3,1.2,4,0,6.9,3,16,0
EMP00919,25,Male,HR,1,0.3,56400,1.075,4,4.2,5.7,0.7,1.8,3,40,1.6,3,53,0
EMP00920,29,Female,Operations,3,2.8,95500,0.975,4,4.5,3.7,1.6,1.6,3,10,2.3,3,14,0
EMP00921,32,Male,Engineering,5,0.4,219600,1.133,5,5.0,1.7,8.9,5.3,3,10,5.9,1,7,0
EMP00922,26,Male,Sales,2,4.7,87400,1.104,5,7.6,2.6,15.6,2.9,2,40,3.9,6,18,1
EMP00923,42,Female,Marketing,4,10.6,186800,1.018,4,5.8,3.1,0.2,0.8,4,20,1.5,5,16,0
EMP00924,27,Male,Engineering,1,10.7,68700,1.182,2,6.1,5.3,3.0,1.5,4,20,2.0,1,1,0
EMP00925,38,Female,Operations,2,5.4,124100,1.4,4,8.8,9.0,1.1,1.4,2,20,1.5,2,9,0
EMP00926,25,Male,Engineering,2,1.2,66400,0.833,4,8.8,6.5,2.2,8.0,3,40,3.6,4,20,0
EMP00927,33,Male,Operations,3,9.9,92700,0.72,4,6.0,6.0,2.1,0.5,4,20,1.6,8,10,0
EMP00928,25,Female,Sales,5,10.9,226400,0.856,3,5.4,3.1,5.3,0.2,3,80,5.2,7,23,0
EMP00929,25,Female,Operations,2,1.1,61400,0.865,4,4.9,4.3,0.0,5.3,4,20,3.5,5,9,0
EMP00930,26,Male,Sales,3,6.7,90900,0.874,3,7.7,6.5,5.2,5.7,4,40,0.6,1,61,0
EMP00931,24,Male,Sales,1,1.7,49300,0.909,4,6.1,1.0,10.3,5.1,3,20,1.5,6,5,0
EMP00932,32,Female,Sales,2,8.1,75500,0.834,4,5.8,3.0,10.9,1.8,3,40,1.0,5,1,0
EMP00933,54,Male,R&D,2,29.5,100500,0.72,5,5.0,5.0,0.6,2.7,4,40,2.0,2,8,0
EMP00934,27,Female,Sales,5,0.3,216200,1.318,4,5.1,3.8,8.1,2.1,3,20,2.9,2,12,0
EMP00935,37,Female,Marketing,3,11.4,112300,0.918,3,7.1,2.5,1.7,0.2,3,20,2.8,2,6,0
EMP00936,24,Male,Operations,2,4.9,79600,1.095,5,4.1,1.0,1.2,2.3,4,20,5.6,3,4,0
EMP00937,36,Male,Sales,1,18.1,82600,1.267,4,8.3,4.7,5.1,0.0,4,0,0.8,2,17,0
EMP00938,37,Male,Sales,1,3.1,52200,0.807,3,5.5,3.4,7.0,1.0,3,20,11.7,1,7,0
EMP00939,30,Female,Operations,1,9.4,62000,0.885,4,6.2,2.4,0.1,6.7,2,40,1.7,1,15,0
EMP00940,35,Male,Sales,2,0.3,79400,1.006,3,4.1,2.9,18.1,0.9,2,40,1.4,2,23,0
EMP00941,26,Male,Sales,4,2.0,110500,0.72,4,6.5,5.1,9.9,7.0,3,20,4.6,2,21,0
EMP00942,26,Male,Engineering,2,0.3,54000,0.75,4,5.9,5.0,6.5,0.7,3,20,6.5,4,7,0
EMP00943,46,Female,R&D,2,18.5,104900,1.038,4,6.4,1.0,4.3,0.9,3,0,1.9,1,13,0
EMP00944,39,Male,R&D,1,8.5,67900,0.836,2,9.1,3.5,1.5,2.5,2,20,5.5,6,9,0
EMP00945,33,Male,R&D,4,9.6,219200,1.325,3,6.8,3.9,4.2,3.6,3,40,8.6,5,31,0
EMP00946,35,Female,Engineering,3,13.9,127800,0.909,5,5.1,4.3,4.3,1.7,3,40,5.8,6,32,0
EMP00947,26,Female,Engineering,1,0.4,62100,1.119,4,5.2,4.3,8.8,5.3,3,20,0.5,4,6,0
EMP00948,30,Female,Operations,3,2.4,101500,1.16,3,7.6,5.8,0.6,0.1,3,20,7.0,1,1,0
EMP00949,31,Male,Operations,2,0.4,78700,1.276,3,8.8,5.0,1.0,6.4,3,60,6.0,2,3,1
EMP00950,27,Male,Sales,1,1.2,71000,1.333,3,7.0,4.0,2.5,0.5,4,20,4.4,1,7,0
EMP00951,30,Female,R&D,2,1.3,57000,0.72,4,7.7,3.7,1.2,5.4,2,20,5.7,8,12,1
EMP00952,37,Male,Finance,2,3.2,84000,0.967,4,7.6,6.3,1.7,1.3,3,40,15.5,2,16,0
EMP00953,29,Female,Sales,1,1.6,76300,1.223,4,9.1,4.3,3.4,4.5,4,40,2.3,3,6,0
EMP00954,28,Female,Operations,4,0.5,146900,1.146,4,3.0,3.5,5.8,2.8,3,20,0.5,4,17,0
EMP00955,22,Male,Marketing,3,0.9,128000,1.068,4,7.7,5.4,2.2,0.5,4,60,2.5,6,42,0
EMP00956,22,Female,Engineering,3,0.8,92900,1.005,4,8.3,5.3,6.3,6.3,2,20,0.5,4,16,0
EMP00957,42,Female,Engineering,2,18.1,99000,0.924,3,4.1,1.5,5.2,0.7,3,40,1.4,3,3,1
EMP00958,31,Male,Operations,2,7.1,85000,0.981,4,4.9,1.0,1.6,0.7,3,10,3.5,2,13,1
EMP00959,37,Male,Marketing,3,17.2,96000,0.72,5,5.0,2.1,2.2,4.2,1,40,1.5,3,12,0
EMP00960,30,Male,Engineering,2,2.9,67000,0.735,4,5.2,2.8,6.2,0.3,3,60,4.6,1,31,0
EMP00961,27,Male,Operations,1,1.6,48500,0.914,4,5.6,1.0,0.4,0.6,3,20,6.9,5,6,0
EMP00962,38,Male,Operations,2,8.0,96300,1.25,4,6.9,4.1,0.8,1.8,3,40,2.2,3,8,0
EMP00963,28,Female,Marketing,3,2.0,117100,1.119,5,8.1,6.9,1.4,4.4,4,60,9.2,1,14,0
EMP00964,24,Female,Engineering,2,1.8,81000,1.081,4,8.4,6.5,7.1,0.4,2,10,0.5,6,11,1
EMP00965,32,Male,Sales,1,1.3,63200,0.797,3,5.0,2.4,9.7,2.0,3,40,7.3,2,19,0
EMP00966,25,Male,Sales,3,0.7,99000,0.911,5,5.0,3.3,4.8,3.1,3,60,7.1,5,1,0
EMP00967,30,Female,Operations,1,1.5,66800,1.225,5,8.9,4.8,1.2,4.9,3,40,1.6,5,12,0
EMP00968,25,Male,Sales,2,2.2,78100,1.104,3,7.7,5.3,5.2,6.9,4,10,1.4,4,2,0
EMP00969,27,Female,Engineering,1,5.6,61000,1.192,4,6.6,7.1,7.1,3.8,3,10,1.5,1,6,0
EMP00970,27,Male,Engineering,2,0.3,72700,1.067,4,7.4,6.6,5.3,2.6,1,20,6.7,1,16,0
EMP00971,27,Male,Engineering,3,1.2,112400,1.083,3,6.4,5.1,13.2,1.4,3,10,7.1,5,3,0
EMP00972,35,Male,Sales,2,8.3,81300,0.795,5,7.4,3.9,7.6,0.3,4,40,1.6,5,6,0
EMP00973,25,Female,Sales,1,0.8,64000,1.022,4,5.9,5.2,5.7,3.1,3,10,3.6,2,18,0
EMP00974,22,Male,Marketing,4,2.1,124000,0.827,5,7.0,1.5,5.0,10.0,3,20,0.6,2,16,0
EMP00975,32,Female,Finance,4,10.0,141600,0.856,3,3.8,2.0,0.8,3.3,2,20,2.5,1,1,0
EMP00976,31,Male,Engineering,4,0.8,156400,1.069,4,5.3,4.5,7.4,0.0,2,20,20.0,7,13,0
EMP00977,25,Male,Finance,1,0.4,54700,1.038,2,5.3,4.8,2.5,1.7,2,40,0.7,1,2,0
EMP00978,27,Male,Operations,2,3.3,74600,0.781,4,5.8,5.0,2.8,2.4,3,40,11.8,1,4,0
EMP00979,32,Female,Engineering,5,1.8,233900,1.146,4,4.8,3.7,7.2,2.9,4,0,7.0,3,9,0
EMP00980,26,Female,Sales,3,4.1,98600,0.912,4,5.5,3.2,10.8,3.2,3,10,14.3,1,2,0
EMP00981,25,Male,Marketing,1,8.1,61300,1.181,2,3.8,3.4,2.8,2.0,2,10,0.8,6,76,0
EMP00982,26,Male,Sales,1,0.7,67700,1.236,3,7.5,3.2,9.4,0.6,3,20,1.0,1,3,0
EMP00983,27,Male,R&D,2,4.3,100200,1.123,2,6.4,2.6,1.7,7.1,3,0,0.5,1,23,0
EMP00984,24,Male,Operations,4,3.5,185500,1.369,3,3.4,2.3,2.4,3.0,3,40,5.2,3,27,0
EMP00985,26,Male,HR,2,0.8,73100,1.032,4,5.0,3.6,0.2,0.7,3,20,4.1,2,78,0
EMP00986,32,Female,R&D,2,4.9,97000,1.079,4,7.1,1.3,0.3,1.0,3,60,0.8,1,8,0
EMP00987,27,Female,Sales,1,1.6,49500,1.008,4,5.5,4.4,10.0,6.4,3,20,6.3,2,31,0
EMP00988,30,Male,Marketing,3,3.3,93300,0.783,4,5.2,4.8,0.2,5.5,2,20,1.4,2,47,0
EMP00989,35,Male,Operations,3,0.4,72500,0.758,3,6.4,4.0,0.6,1.3,2,40,0.6,5,3,0
EMP00990,27,Female,Engineering,2,3.1,100100,1.299,3,7.1,8.9,11.4,0.1,1,40,2.2,1,10,0
EMP00991,29,Female,R&D,3,1.8,91500,0.985,3,3.9,1.3,0.0,0.1,3,40,0.5,7,1,0
EMP00992,30,Male,Sales,5,8.6,226900,0.919,4,7.5,4.2,7.9,0.8,2,60,1.2,3,15,0
EMP00993,22,Male,Operations,1,0.3,48700,0.72,4,5.1,2.6,2.6,2.5,3,20,1.9,1,13,0
EMP00994,25,Male,Marketing,2,2.7,86700,1.009,3,6.5,4.1,2.7,2.2,4,60,7.6,1,3,0
EMP00995,26,Male,Engineering,2,3.1,75100,1.022,3,6.4,3.6,8.9,2.5,4,20,6.3,3,24,0
EMP00996,33,Male,Marketing,3,6.5,93100,0.727,5,5.6,1.1,2.1,3.2,3,60,2.3,1,1,0
EMP00997,41,Male,R&D,2,4.3,86000,1.081,4,4.7,2.1,2.1,0.0,4,20,5.2,2,25,0
EMP00998,27,Female,Finance,3,5.5,89900,0.72,4,6.0,3.7,3.9,0.3,3,20,3.4,1,1,1
EMP00999,30,Male,Engineering,3,7.5,100900,0.799,4,9.4,8.3,9.9,1.1,4,40,1.7,3,16,0
EMP01000,34,Male,HR,2,9.9,65800,0.967,3,4.0,6.6,2.8,0.4,3,20,5.2,3,1,0
EMP01001,29,Male,Operations,4,1.9,118600,0.899,5,9.5,8.6,6.8,0.2,3,20,4.6,1,4,0
EMP01002,30,Female,Operations,2,3.9,82300,0.92,4,6.0,2.5,1.5,2.6,3,20,3.9,3,19,0
EMP01003,40,Female,Sales,1,9.2,48700,0.725,3,6.6,3.0,5.6,4.2,2,40,3.8,4,5,1
EMP01004,32,Male,Operations,3,22.8,114600,0.845,4,4.5,2.6,0.0,3.5,4,60,4.6,1,11,0
EMP01005,23,Male,Engineering,3,11.0,119800,1.028,4,5.1,6.5,3.0,4.2,2,40,1.9,5,37,0
EMP01006,25,Non-binary,Operations,2,2.3,72400,1.112,3,5.6,3.3,0.1,2.7,3,60,8.1,3,1,0
EMP01007,32,Male,Engineering,4,1.1,188700,1.328,4,4.6,1.0,5.1,3.3,3,40,0.7,7,25,0
EMP01008,22,Male,Engineering,4,3.4,192100,1.023,3,6.1,3.1,5.4,0.8,2,10,8.6,1,1,0
EMP01009,22,Male,Operations,2,6.8,74500,0.797,3,5.8,5.1,2.4,10.0,2,10,1.7,9,2,0
EMP01010,32,Male,R&D,5,3.4,229500,0.858,4,9.8,7.6,0.9,0.5,1,40,0.5,3,2,0
EMP01011,30,Male,Operations,1,3.3,64700,1.004,3,4.4,2.5,4.6,0.6,3,20,3.7,3,77,0
EMP01012,28,Female,Engineering,1,9.1,58900,0.805,4,6.7,5.6,3.0,0.9,4,20,1.9,3,3,0
EMP01013,23,Female,Engineering,1,2.2,46400,0.72,5,6.9,1.0,4.5,9.3,3,20,6.8,1,34,1
EMP01014,29,Male,Engineering,4,9.8,164400,0.93,2,4.6,3.2,3.2,10.0,2,40,2.3,6,71,1
EMP01015,29,Female,Sales,3,2.6,102200,0.985,4,7.7,6.6,2.6,4.0,3,20,4.4,3,7,0
EMP01016,24,Male,R&D,1,2.0,53600,0.842,4,5.8,2.3,7.1,2.5,4,60,1.5,1,15,0
EMP01017,31,Male,HR,2,3.0,84100,0.91,4,2.0,1.0,0.7,1.8,2,40,0.9,1,23,1
EMP01018,22,Female,Engineering,3,7.2,101700,0.921,4,7.7,1.6,13.7,8.8,2,40,2.0,1,7,1
EMP01019,22,Female,Operations,1,0.7,47400,0.912,3,4.5,5.8,0.0,3.0,4,80,3.7,3,3,0
EMP01020,22,Male,Sales,4,1.1,145000,0.997,4,4.6,1.7,3.5,7.2,2,20,4.3,3,9,0
EMP01021,37,Male,HR,3,15.1,134200,0.927,4,7.7,5.4,0.7,1.0,3,40,3.5,2,22,0
EMP01022,24,Female,Engineering,2,1.0,64800,0.781,5,5.9,4.9,3.0,1.0,2,60,17.7,2,23,1
EMP01023,33,Female,Sales,5,4.2,245000,1.293,3,8.2,8.1,9.0,4.8,4,40,4.7,3,4,0
EMP01024,22,Female,Engineering,2,4.3,63100,0.72,5,8.7,5.4,4.9,0.4,4,40,10.7,3,3,0
EMP01025,29,Male,R&D,5,3.4,195700,0.971,3,5.3,2.5,4.7,7.3,4,20,0.5,1,38,0
EMP01026,33,Male,Finance,3,5.2,105500,0.972,5,7.9,5.4,0.9,1.8,3,40,0.5,2,1,0
EMP01027,36,Male,Engineering,3,1.3,93600,0.996,4,5.1,5.6,2.1,6.5,3,10,1.5,1,20,0
EMP01028,27,Male,R&D,1,4.0,54500,0.72,4,10.0,6.2,3.2,1.0,2,80,0.6,6,1,0
EMP01029,29,Female,Sales,4,2.3,189500,1.258,4,5.3,1.7,10.1,3.1,4,60,3.0,4,27,0
EMP01030,22,Male,Operations,2,5.4,73000,0.947,3,8.3,2.6,3.6,1.6,4,60,2.9,9,35,0
EMP01031,22,Male,R&D,1,0.8,78500,1.287,3,8.0,3.0,3.0,2.5,3,40,3.4,2,5,0
EMP01032,34,Female,R&D,1,4.2,62900,0.969,3,7.1,6.2,0.4,1.8,3,10,5.5,5,1,0
EMP01033,27,Male,Operations,2,1.0,77300,1.028,3,5.3,2.9,4.6,8.5,2,0,14.2,3,10,1
EMP01034,33,Male,Engineering,2,1.6,82500,0.977,3,6.2,2.9,5.0,2.9,3,60,8.4,2,5,1
EMP01035,22,Female,Sales,3,1.2,145600,1.4,4,2.6,1.0,4.5,0.7,3,20,0.5,1,8,0
EMP01036,29,Female,Engineering,4,1.0,124000,0.91,4,6.9,4.6,1.1,6.0,3,20,1.7,4,16,0
EMP01037,42,Female,Sales,1,8.7,54400,1.015,3,7.1,4.2,2.6,0.9,3,40,1.2,6,4,1
EMP01038,29,Male,Operations,3,1.7,92700,1.02,5,6.7,3.9,1.5,1.2,1,20,0.8,1,7,0
EMP01039,38,Female,Marketing,1,13.1,68300,0.805,4,1.1,3.1,1.0,0.3,4,40,3.1,1,23,1
EMP01040,40,Female,R&D,4,17.5,144600,0.72,5,4.2,5.5,0.8,5.8,4,20,3.2,3,15,0
EMP01041,22,Male,Operations,3,4.2,107900,0.981,4,5.2,1.0,4.9,0.8,4,40,1.0,7,6,0
EMP01042,33,Male,Operations,2,0.8,96400,1.07,3,7.0,5.1,3.1,0.7,4,60,5.0,4,16,0
EMP01043,25,Female,Sales,3,2.3,106400,1.029,4,7.0,3.2,13.2,6.3,2,10,5.3,2,22,0
EMP01044,35,Male,Operations,2,8.0,82400,0.957,4,6.2,3.6,0.8,4.1,3,20,0.5,2,13,0
EMP01045,22,Female,HR,2,2.3,71600,0.904,2,7.6,5.5,7.5,0.4,4,20,2.0,2,4,0
EMP01046,22,Male,Sales,3,0.5,114400,1.146,1,4.7,2.7,4.1,3.7,3,80,8.8,5,1,0
EMP01047,36,Male,Engineering,2,4.1,71700,0.896,3,7.6,5.4,13.3,6.1,2,20,2.9,4,24,0
EMP01048,32,Male,R&D,2,9.3,113400,1.12,3,7.4,6.0,10.2,0.2,3,20,1.7,3,26,0
EMP01049,40,Female,Finance,2,7.9,112300,1.257,4,7.2,5.2,3.9,4.4,4,40,1.2,2,18,0
EMP01050,26,Male,Engineering,3,1.0,105500,0.961,4,6.2,2.9,16.0,2.0,1,20,1.1,6,1,1
EMP01051,22,Female,Finance,2,5.6,82400,0.882,3,9.8,5.2,3.2,2.8,2,80,0.5,3,13,0
EMP01052,31,Female,Operations,1,1.2,64900,1.106,4,7.4,2.2,0.7,1.7,3,60,6.8,7,26,0
EMP01053,24,Female,Marketing,3,1.2,119100,1.279,4,4.8,1.6,0.7,3.0,4,40,0.5,3,7,0
EMP01054,38,Female,Operations,3,10.4,106100,0.989,3,6.9,8.0,1.2,0.1,3,40,1.4,5,3,0
EMP01055,27,Male,HR,1,1.4,52400,0.911,1,7.9,3.7,0.0,3.6,3,10,0.5,4,13,0
EMP01056,22,Male,Engineering,1,1.5,46900,0.84,2,5.4,1.4,4.7,0.1,3,40,6.1,2,26,1
EMP01057,27,Female,Sales,1,0.3,58600,1.049,3,8.5,6.1,1.7,1.5,4,40,0.5,7,1,0
EMP01058,45,Female,Engineering,2,10.2,97500,1.063,3,7.2,4.5,10.6,0.4,4,20,1.5,1,14,0
EMP01059,35,Male,Marketing,2,7.9,70900,0.72,3,2.3,1.1,1.3,4.3,3,20,3.4,4,15,0
EMP01060,30,Male,Engineering,3,4.9,102100,1.053,4,7.0,7.1,5.1,0.9,3,60,2.1,7,14,0
EMP01061,37,Female,Engineering,3,6.9,93100,0.986,4,5.8,4.8,13.8,1.5,3,20,1.3,2,16,0
EMP01062,28,Male,Engineering,3,0.8,89400,0.85,3,7.5,3.9,3.9,1.4,3,40,1.3,3,15,0
EMP01063,30,Female,Sales,2,3.1,85500,1.108,3,8.2,4.6,8.2,3.7,4,0,6.4,3,2,0
EMP01064,22,Male,Operations,3,2.2,93800,0.867,4,6.9,3.6,4.2,1.6,2,20,14.6,4,4,0
EMP01065,28,Male,R&D,2,0.5,72600,0.903,5,9.5,7.7,0.7,3.9,3,60,1.7,5,14,0
EMP01066,34,Female,Finance,5,3.3,168700,0.72,4,6.2,3.5,2.1,0.2,4,20,0.5,3,1,0
EMP01067,32,Male,R&D,3,12.7,126100,1.146,4,7.6,1.7,1.3,0.5,2,40,0.5,4,15,0
EMP01068,33,Male,Sales,1,0.3,55000,1.05,3,7.9,5.0,23.2,2.0,2,20,5.7,2,16,0
EMP01069,27,Female,Finance,3,1.7,93100,0.86,3,6.3,1.3,2.9,7.3,3,20,3.2,1,4,0
EMP01070,23,Male,Operations,2,1.2,74600,0.897,5,7.9,9.1,1.9,0.2,4,60,6.1,2,14,0
EMP01071,32,Female,Finance,3,1.4,105100,0.819,2,5.4,1.8,4.5,0.1,3,40,4.8,3,11,0
EMP01072,34,Female,Sales,1,12.0,59700,0.78,5,5.7,3.4,7.7,0.4,2,60,9.5,1,5,1
EMP01073,32,Female,Marketing,1,3.2,47300,0.808,4,4.1,3.1,4.2,2.6,4,60,8.7,3,9,0
EMP01074,27,Male,R&D,4,3.1,190300,1.391,4,6.9,4.0,6.0,1.3,3,60,6.2,2,36,0
EMP01075,31,Male,Operations,1,7.1,56800,0.945,2,7.1,4.1,6.3,4.4,2,60,2.6,4,8,1
EMP01076,29,Male,Engineering,3,0.8,100100,1.044,4,8.6,6.3,13.4,0.2,1,0,1.5,1,15,0
EMP01077,30,Female,Operations,2,3.3,91500,1.065,4,7.9,7.9,1.6,0.5,4,60,2.8,3,1,0
EMP01078,22,Female,Marketing,3,2.8,172200,1.4,3,6.0,5.3,12.0,0.9,2,10,2.8,3,1,0
EMP01079,24,Female,Engineering,3,4.5,90800,0.943,3,4.4,5.5,2.1,2.5,3,0,3.8,6,1,0
EMP01080,59,Male,Engineering,2,35.0,130200,1.024,5,7.3,2.9,16.6,2.9,2,10,0.8,4,23,0
EMP01081,31,Male,Operations,2,7.3,76900,0.809,4,8.5,6.1,0.5,0.3,4,20,4.3,4,6,0
EMP01082,25,Male,Engineering,1,2.5,53300,0.887,4,7.9,5.4,17.1,7.2,3,40,2.4,6,4,0
EMP01083,26,Male,Engineering,1,8.8,57600,0.829,2,8.5,6.2,6.3,1.0,3,20,3.9,3,21,0
EMP01084,22,Male,HR,2,0.9,65100,0.819,4,6.1,6.4,4.2,3.1,1,0,1.1,2,3,0
EMP01085,22,Female,Marketing,3,0.3,100000,0.844,4,5.7,3.3,0.2,1.9,4,20,2.3,5,4,0
EMP01086,26,Male,Operations,4,1.1,116100,0.791,4,5.2,2.7,4.3,0.6,3,20,0.9,4,8,0
EMP01087,25,Male,Sales,4,2.1,165900,1.177,4,6.4,5.1,9.9,4.7,4,40,8.3,2,6,0
EMP01088,24,Male,Operations,3,3.6,107300,1.09,4,6.4,1.0,3.3,4.3,3,20,2.7,4,13,0
EMP01089,29,Female,HR,3,4.8,115300,1.017,4,6.9,4.1,1.0,1.3,3,20,1.0,5,6,1
EMP01090,37,Female,Operations,3,12.1,114100,1.15,3,6.3,3.9,2.0,2.2,2,20,0.5,7,7,0
EMP01091,39,Female,Sales,2,3.6,75900,0.955,5,6.3,2.4,1.3,0.7,4,20,4.5,7,30,0
EMP01092,22,Female,Engineering,4,3.5,154900,1.049,4,5.1,5.2,5.2,2.9,3,40,1.0,2,32,1
EMP01093,32,Male,Engineering,3,0.3,85400,0.972,3,8.2,3.4,4.0,0.9,3,20,18.3,2,26,1
EMP01094,31,Female,Engineering,2,0.3,71700,1.042,4,6.6,4.0,1.5,4.6,2,20,3.1,1,30,0
EMP01095,25,Male,Sales,1,4.0,52300,0.806,4,6.2,4.6,8.9,0.6,2,20,1.4,1,13,0
EMP01096,29,Male,Engineering,2,2.9,69700,0.854,3,5.2,5.8,1.5,0.0,2,20,4.3,5,16,1
EMP01097,31,Female,Operations,2,9.1,65000,0.72,3,4.1,2.6,0.2,0.8,3,80,1.3,2,12,0
EMP01098,28,Female,Operations,4,0.9,171600,1.166,4,8.9,7.5,7.6,0.5,4,20,6.9,3,23,0
EMP01099,34,Male,Operations,2,0.3,68500,0.899,3,7.5,6.1,2.3,1.8,3,60,1.5,3,12,0
EMP01100,31,Male,Sales,2,3.0,93000,1.027,4,3.6,2.6,4.5,0.6,4,40,17.8,4,2,0
EMP01101,30,Male,Marketing,5,1.4,238100,1.141,3,7.9,3.2,2.3,3.6,2,0,3.7,1,25,0
EMP01102,24,Male,Finance,1,0.3,46200,0.965,4,8.2,2.7,3.0,0.7,3,80,7.4,2,21,0
EMP01103,24,Male,Operations,2,6.4,71800,0.72,2,6.7,4.5,7.6,3.1,3,40,0.5,2,26,0
EMP01104,25,Male,Operations,1,0.6,79600,1.376,1,9.4,5.1,0.6,2.2,4,40,1.7,2,3,0
EMP01105,36,Male,Sales,3,4.7,138600,1.332,5,6.9,6.1,9.9,10.0,4,20,5.3,8,5,0
EMP01106,22,Female,Finance,4,1.6,143400,1.122,4,3.9,3.9,11.2,10.0,3,40,4.3,5,5,0
EMP01107,22,Male,Marketing,2,1.0,79200,0.993,3,7.2,4.3,1.4,5.1,4,20,0.9,2,11,0
EMP01108,29,Male,Sales,4,2.4,133700,0.918,3,6.9,2.4,1.7,3.6,2,0,1.8,5,2,0
EMP01109,28,Male,HR,2,8.1,91300,0.883,4,5.4,4.4,0.5,1.2,3,60,1.2,2,7,0
EMP01110,24,Female,R&D,4,2.5,132300,0.927,4,7.5,3.0,0.1,3.5,2,60,3.8,4,3,1
EMP01111,29,Male,Engineering,3,6.9,84600,0.799,5,3.5,1.0,23.6,7.8,2,10,1.7,1,5,1
EMP01112,22,Male,Finance,3,0.7,84200,0.758,5,8.3,3.6,1.0,0.1,2,40,1.5,4,18,0
EMP01113,27,Male,Finance,1,7.4,62500,0.891,4,4.9,2.9,7.7,1.9,4,40,0.9,2,29,0
EMP01114,31,Female,Operations,5,1.4,175000,0.835,4,4.7,5.2,15.0,0.6,2,10,2.1,1,1,0
EMP01115,24,Female,Marketing,3,5.7,109200,0.907,4,6.3,4.1,2.7,2.0,4,20,0.9,2,13,0
EMP01116,22,Female,Engineering,2,4.2,69400,0.85,4,7.3,3.9,2.4,1.6,3,20,13.1,2,1,0
EMP01117,33,Female,HR,3,13.2,110900,0.84,3,6.8,1.7,0.3,2.1,2,40,0.7,4,1,0
EMP01118,32,Female,Engineering,2,2.4,88200,0.994,3,5.2,4.4,3.4,2.0,4,60,9.8,1,18,0
EMP01119,25,Female,Sales,4,0.3,145700,0.971,2,5.6,2.2,1.8,8.1,4,10,2.2,3,20,1
EMP01120,24,Male,Engineering,1,0.3,55200,1.014,2,4.5,3.1,7.1,2.0,4,40,1.9,4,25,0
EMP01121,33,Male,Sales,3,8.8,131000,0.959,3,6.1,3.3,4.3,4.7,3,40,1.1,3,10,0
EMP01122,22,Non-binary,HR,2,3.7,85600,1.337,4,8.4,7.0,8.2,1.0,4,40,4.0,4,29,0
EMP01123,34,Male,Operations,1,7.5,76400,0.971,4,6.5,3.9,2.3,1.4,4,10,4.6,1,3,0
EMP01124,29,Male,Operations,1,1.3,52800,1.107,4,8.0,5.1,3.5,1.6,2,40,2.5,3,4,0
EMP01125,26,Female,HR,1,2.1,53700,0.994,3,9.1,6.8,6.8,0.8,2,60,0.5,6,2,1
EMP01126,31,Male,Engineering,2,0.3,62800,0.835,2,5.4,7.3,2.7,1.2,2,20,10.0,3,24,0
EMP01127,33,Female,Finance,2,16.3,91400,0.91,4,6.2,5.6,0.8,2.3,3,20,15.7,3,4,0
EMP01128,36,Female,Engineering,2,5.5,94300,1.014,3,10.0,6.3,0.4,2.2,3,60,2.3,4,3,0
EMP01129,38,Male,Engineering,2,13.5,111800,1.278,4,9.1,5.9,4.4,2.5,4,10,3.8,2,15,0
EMP01130,26,Female,Engineering,2,1.5,88100,1.108,5,3.5,1.3,6.1,1.1,3,60,2.4,4,1,0
EMP01131,30,Male,Engineering,3,4.7,84400,0.81,3,7.2,3.0,1.7,0.9,4,20,1.6,6,1,0
EMP01132,30,Male,Sales,1,5.7,70600,1.107,3,6.5,3.2,2.9,2.4,3,0,0.5,1,2,0
EMP01133,34,Male,Operations,4,1.9,111900,0.772,4,8.0,3.8,12.1,0.4,1,20,2.4,5,1,1
EMP01134,28,Female,Sales,4,9.4,185600,1.088,5,5.2,4.6,5.5,0.7,2,10,6.8,1,18,0
EMP01135,34,Female,Operations,3,14.7,120100,0.959,4,5.0,1.3,2.3,0.1,3,10,0.5,2,12,0
EMP01136,40,Male,Operations,2,10.8,98800,1.12,5,5.3,5.8,0.3,0.2,4,40,3.5,5,4,0
EMP01137,28,Female,Marketing,4,6.7,130200,0.788,3,5.5,4.9,1.2,0.7,4,20,8.5,5,4,0
EMP01138,32,Male,Engineering,1,1.6,66700,1.066,5,8.0,5.2,11.7,0.0,3,60,1.0,5,25,0
EMP01139,36,Female,Operations,1,1.7,46200,0.86,3,4.4,2.9,8.8,0.7,4,40,0.8,6,10,0
EMP01140,37,Male,Engineering,1,16.5,65000,0.946,2,5.4,2.5,2.2,2.7,3,20,5.9,2,18,0
EMP01141,30,Female,Operations,3,0.3,87400,0.817,5,3.3,2.6,0.2,0.2,3,20,1.2,3,9,0
EMP01142,25,Male,Finance,1,6.3,47900,0.767,5,8.3,7.4,1.5,1.4,3,40,0.9,2,4,0
EMP01143,35,Male,Sales,2,6.1,84300,0.912,2,8.8,4.5,13.1,6.1,1,20,1.9,2,53,0
EMP01144,31,Male,HR,5,4.9,280300,1.385,3,5.9,1.1,0.8,3.9,2,10,2.0,2,13,0
EMP01145,47,Female,Operations,4,23.1,287900,1.4,2,6.0,5.2,2.9,0.9,1,60,8.3,4,2,0
